file,path,heuristic,status,runtime_sec,decisions,conflicts,learned_clauses,propagations
flat50-305.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-305.cnf,baseline,SAT,0.979314,37,10,10,816
flat50-305.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-305.cnf,vsids,SAT,0.46301,13,2,2,191
flat50-306.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-306.cnf,baseline,SAT,0.528011,22,3,3,301
flat50-306.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-306.cnf,vsids,SAT,1.820086,47,22,22,1311
flat50-307.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-307.cnf,baseline,SAT,0.485528,15,1,1,180
flat50-307.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-307.cnf,vsids,SAT,0.586091,18,2,2,224
flat50-308.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-308.cnf,baseline,SAT,0.885641,23,3,3,267
flat50-308.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-308.cnf,vsids,SAT,0.916388,24,5,5,373
flat50-309.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-309.cnf,baseline,SAT,0.810435,30,9,9,529
flat50-309.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-309.cnf,vsids,SAT,0.458971,16,2,2,217
flat50-31.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-31.cnf,baseline,SAT,1.289432,40,13,13,841
flat50-31.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-31.cnf,vsids,SAT,1.021906,26,8,8,516
flat50-310.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-310.cnf,baseline,SAT,0.846374,32,7,7,420
flat50-310.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-310.cnf,vsids,SAT,0.837716,24,6,6,524
flat50-311.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-311.cnf,baseline,SAT,0.673223,24,5,5,321
flat50-311.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-311.cnf,vsids,SAT,0.774783,25,4,4,344
flat50-312.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-312.cnf,baseline,SAT,3.087991,88,49,49,2740
flat50-312.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-312.cnf,vsids,SAT,2.553627,87,39,39,2214
flat50-313.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-313.cnf,baseline,SAT,0.788034,26,6,6,441
flat50-313.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-313.cnf,vsids,SAT,0.855564,28,6,6,482
flat50-314.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-314.cnf,baseline,SAT,1.7174,40,19,19,1268
flat50-314.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-314.cnf,vsids,SAT,1.329048,25,11,11,630
flat50-315.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-315.cnf,baseline,SAT,2.541169,71,36,36,1916
flat50-315.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-315.cnf,vsids,SAT,2.642157,74,38,38,2226
flat50-316.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-316.cnf,baseline,SAT,0.928493,38,8,8,566
flat50-316.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-316.cnf,vsids,SAT,0.984622,34,7,7,491
flat50-317.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-317.cnf,baseline,SAT,3.025936,70,35,35,1992
flat50-317.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-317.cnf,vsids,SAT,0.656756,13,3,3,373
flat50-318.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-318.cnf,baseline,SAT,2.792675,76,38,38,2276
flat50-318.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-318.cnf,vsids,SAT,1.123911,20,7,7,530
flat50-319.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-319.cnf,baseline,SAT,3.111225,98,52,52,2625
flat50-319.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-319.cnf,vsids,SAT,1.186213,35,12,12,660
flat50-32.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-32.cnf,baseline,SAT,0.904605,42,13,13,770
flat50-32.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-32.cnf,vsids,SAT,1.521716,57,24,24,1207
flat50-320.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-320.cnf,baseline,SAT,0.525483,19,1,1,184
flat50-320.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-320.cnf,vsids,SAT,0.788725,31,3,3,253
flat50-321.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-321.cnf,baseline,SAT,1.011691,35,9,9,520
flat50-321.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-321.cnf,vsids,SAT,0.943023,26,11,11,767
flat50-322.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-322.cnf,baseline,SAT,0.572923,15,0,0,135
flat50-322.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-322.cnf,vsids,SAT,3.448462,92,51,51,2910
flat50-323.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-323.cnf,baseline,SAT,0.806027,19,2,2,234
flat50-323.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-323.cnf,vsids,SAT,0.741931,18,3,3,231
flat50-324.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-324.cnf,baseline,SAT,1.161229,36,11,11,744
flat50-324.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-324.cnf,vsids,SAT,2.812623,68,38,38,2243
flat50-325.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-325.cnf,baseline,SAT,0.704095,27,9,9,535
flat50-325.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-325.cnf,vsids,SAT,1.530569,62,26,26,1469
flat50-326.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-326.cnf,baseline,SAT,1.75057,44,18,18,994
flat50-326.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-326.cnf,vsids,SAT,3.659193,89,52,52,2884
flat50-327.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-327.cnf,baseline,SAT,2.646822,72,29,29,1871
flat50-327.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-327.cnf,vsids,SAT,1.929751,47,21,21,1389
flat50-328.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-328.cnf,baseline,SAT,0.726859,19,3,3,243
flat50-328.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-328.cnf,vsids,SAT,0.953052,24,7,7,431
flat50-329.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-329.cnf,baseline,SAT,1.422168,50,17,17,1302
flat50-329.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-329.cnf,vsids,SAT,0.88644,28,7,7,355
flat50-33.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-33.cnf,baseline,SAT,3.450083,85,53,53,3028
flat50-33.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-33.cnf,vsids,SAT,0.882463,22,7,7,525
flat50-330.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-330.cnf,baseline,SAT,2.915668,75,41,41,2172
flat50-330.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-330.cnf,vsids,SAT,2.224814,66,35,35,1790
flat50-331.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-331.cnf,baseline,SAT,0.606022,14,2,2,244
flat50-331.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-331.cnf,vsids,SAT,1.198955,26,8,8,542
flat50-332.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-332.cnf,baseline,SAT,5.23436,144,77,77,3604
flat50-332.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-332.cnf,vsids,SAT,1.698405,37,17,17,1039
flat50-333.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-333.cnf,baseline,SAT,0.921826,21,6,6,421
flat50-333.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-333.cnf,vsids,SAT,3.07904,94,46,46,2439
flat50-334.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-334.cnf,baseline,SAT,0.539978,14,0,0,136
flat50-334.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-334.cnf,vsids,SAT,0.517339,14,2,2,172
flat50-335.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-335.cnf,baseline,SAT,0.93682,25,4,4,421
flat50-335.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-335.cnf,vsids,SAT,1.141822,38,7,7,492
flat50-336.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-336.cnf,baseline,SAT,1.994906,61,24,24,1443
flat50-336.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-336.cnf,vsids,SAT,0.602028,16,0,0,134
flat50-337.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-337.cnf,baseline,SAT,1.820373,39,22,22,1343
flat50-337.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-337.cnf,vsids,SAT,1.293514,25,10,10,765
flat50-338.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-338.cnf,baseline,SAT,0.481248,15,1,1,213
flat50-338.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-338.cnf,vsids,SAT,2.523346,63,31,31,1989
flat50-339.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-339.cnf,baseline,SAT,0.961431,26,9,9,772
flat50-339.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-339.cnf,vsids,SAT,1.39285,38,17,17,1172
flat50-34.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-34.cnf,baseline,SAT,0.683985,36,9,9,428
flat50-34.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-34.cnf,vsids,SAT,1.377901,47,16,16,1091
flat50-340.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-340.cnf,baseline,SAT,1.466227,43,18,18,1115
flat50-340.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-340.cnf,vsids,SAT,0.597215,19,0,0,131
flat50-341.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-341.cnf,baseline,SAT,0.873743,30,7,7,561
flat50-341.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-341.cnf,vsids,SAT,2.339021,61,35,35,1973
flat50-342.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-342.cnf,baseline,SAT,0.580918,23,2,2,202
flat50-342.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-342.cnf,vsids,SAT,0.681568,14,0,0,136
flat50-343.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-343.cnf,baseline,SAT,0.689792,20,2,2,226
flat50-343.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-343.cnf,vsids,SAT,1.010484,35,13,13,694
flat50-344.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-344.cnf,baseline,SAT,0.711518,25,6,6,453
flat50-344.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-344.cnf,vsids,SAT,0.625318,16,1,1,176
flat50-345.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-345.cnf,baseline,SAT,1.089245,35,13,13,876
flat50-345.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-345.cnf,vsids,SAT,0.896703,35,7,7,380
flat50-346.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-346.cnf,baseline,SAT,1.399382,51,16,16,1056
flat50-346.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-346.cnf,vsids,SAT,0.447712,12,0,0,138
flat50-347.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-347.cnf,baseline,SAT,4.83718,131,67,67,3721
flat50-347.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-347.cnf,vsids,SAT,0.612824,19,2,2,210
flat50-348.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-348.cnf,baseline,SAT,0.68628,22,3,3,263
flat50-348.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-348.cnf,vsids,SAT,1.08337,42,9,9,561
flat50-349.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-349.cnf,baseline,SAT,0.725236,22,4,4,332
flat50-349.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-349.cnf,vsids,SAT,0.771775,22,3,3,304
flat50-35.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-35.cnf,baseline,SAT,1.056749,27,5,5,419
flat50-35.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-35.cnf,vsids,SAT,1.501027,50,18,18,1196
flat50-350.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-350.cnf,baseline,SAT,0.987531,26,9,9,589
flat50-350.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-350.cnf,vsids,SAT,0.717521,17,3,3,266
flat50-351.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-351.cnf,baseline,SAT,1.566197,37,14,14,784
flat50-351.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-351.cnf,vsids,SAT,0.933005,27,11,11,804
flat50-352.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-352.cnf,baseline,SAT,0.540048,16,0,0,134
flat50-352.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-352.cnf,vsids,SAT,0.788661,28,6,6,356
flat50-353.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-353.cnf,baseline,SAT,2.279199,68,30,30,1636
flat50-353.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-353.cnf,vsids,SAT,0.659759,16,1,1,185
flat50-354.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-354.cnf,baseline,SAT,1.345867,48,20,20,1179
flat50-354.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-354.cnf,vsids,SAT,1.333248,48,16,16,972
flat50-355.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-355.cnf,baseline,SAT,6.01638,139,82,82,4481
flat50-355.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-355.cnf,vsids,SAT,2.667468,65,30,30,1806
flat50-356.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-356.cnf,baseline,SAT,2.132206,58,26,26,1536
flat50-356.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-356.cnf,vsids,SAT,2.385048,64,33,33,1868
flat50-357.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-357.cnf,baseline,SAT,2.891146,83,40,40,2326
flat50-357.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-357.cnf,vsids,SAT,0.770157,18,3,3,247
flat50-358.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-358.cnf,baseline,SAT,0.912804,36,11,11,746
flat50-358.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-358.cnf,vsids,SAT,0.540746,11,0,0,139
flat50-359.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-359.cnf,baseline,SAT,1.296004,39,18,18,1081
flat50-359.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-359.cnf,vsids,SAT,0.802077,30,11,11,574
flat50-36.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-36.cnf,baseline,SAT,0.600566,21,4,4,320
flat50-36.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-36.cnf,vsids,SAT,0.742858,23,3,3,256
flat50-360.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-360.cnf,baseline,SAT,0.750437,26,6,6,387
flat50-360.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-360.cnf,vsids,SAT,0.748898,23,4,4,366
flat50-361.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-361.cnf,baseline,SAT,0.863087,27,8,8,661
flat50-361.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-361.cnf,vsids,SAT,0.362239,12,1,1,191
flat50-362.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-362.cnf,baseline,SAT,3.971466,114,60,60,3494
flat50-362.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-362.cnf,vsids,SAT,0.430166,9,1,1,196
flat50-363.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-363.cnf,baseline,SAT,0.752052,22,3,3,294
flat50-363.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-363.cnf,vsids,SAT,1.87347,57,20,20,1276
flat50-364.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-364.cnf,baseline,SAT,1.916417,57,29,29,1750
flat50-364.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-364.cnf,vsids,SAT,0.552347,13,2,2,193
flat50-365.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-365.cnf,baseline,SAT,0.53964,19,1,1,164
flat50-365.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-365.cnf,vsids,SAT,0.761957,29,6,6,447
flat50-366.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-366.cnf,baseline,SAT,4.348008,116,66,66,3935
flat50-366.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-366.cnf,vsids,SAT,0.779368,15,4,4,346
flat50-367.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-367.cnf,baseline,SAT,1.43661,71,29,29,1534
flat50-367.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-367.cnf,vsids,SAT,1.103594,34,12,12,704
flat50-368.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-368.cnf,baseline,SAT,1.788152,64,33,33,1665
flat50-368.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-368.cnf,vsids,TIMEOUT,10.111794,213,138,138,7711
flat50-369.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-369.cnf,baseline,SAT,1.304614,44,20,20,1158
flat50-369.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-369.cnf,vsids,SAT,3.65455,120,56,56,3294
flat50-37.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-37.cnf,baseline,SAT,1.417864,43,16,16,955
flat50-37.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-37.cnf,vsids,SAT,1.525335,47,18,18,886
flat50-370.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-370.cnf,baseline,SAT,1.208396,44,13,13,763
flat50-370.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-370.cnf,vsids,SAT,0.715175,23,6,6,366
flat50-371.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-371.cnf,baseline,SAT,1.409438,37,12,12,793
flat50-371.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-371.cnf,vsids,SAT,1.152345,31,9,9,520
flat50-372.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-372.cnf,baseline,SAT,0.463676,19,3,3,228
flat50-372.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-372.cnf,vsids,SAT,2.009433,76,28,28,1411
flat50-373.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-373.cnf,baseline,SAT,1.67691,71,31,31,1568
flat50-373.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-373.cnf,vsids,SAT,0.647951,15,2,2,198
flat50-374.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-374.cnf,baseline,SAT,0.977573,30,10,10,586
flat50-374.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-374.cnf,vsids,SAT,0.818431,20,3,3,242
flat50-375.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-375.cnf,baseline,SAT,3.960036,101,55,55,3356
flat50-375.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-375.cnf,vsids,SAT,0.890207,26,8,8,601
flat50-376.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-376.cnf,baseline,SAT,1.249683,43,18,18,936
flat50-376.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-376.cnf,vsids,SAT,1.124422,36,16,16,727
flat50-377.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-377.cnf,baseline,SAT,1.115839,28,8,8,635
flat50-377.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-377.cnf,vsids,SAT,1.345789,40,13,13,745
flat50-378.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-378.cnf,baseline,SAT,0.57102,18,1,1,205
flat50-378.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-378.cnf,vsids,SAT,1.374063,37,17,17,1080
flat50-379.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-379.cnf,baseline,SAT,1.713183,46,21,21,1285
flat50-379.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-379.cnf,vsids,SAT,0.928963,26,10,10,695
flat50-38.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-38.cnf,baseline,SAT,0.601937,22,1,1,155
flat50-38.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-38.cnf,vsids,SAT,0.804205,20,5,5,361
flat50-380.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-380.cnf,baseline,SAT,0.419442,13,0,0,137
flat50-380.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-380.cnf,vsids,SAT,0.721132,17,3,3,228
flat50-381.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-381.cnf,baseline,SAT,3.077162,70,41,41,2159
flat50-381.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-381.cnf,vsids,SAT,0.452669,16,5,5,384
flat50-382.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-382.cnf,baseline,SAT,1.321549,44,15,15,800
flat50-382.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-382.cnf,vsids,SAT,7.271698,195,118,118,6006
flat50-383.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-383.cnf,baseline,SAT,1.01301,23,7,7,479
flat50-383.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-383.cnf,vsids,SAT,1.006908,31,9,9,498
flat50-384.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-384.cnf,baseline,SAT,0.705954,19,3,3,277
flat50-384.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-384.cnf,vsids,SAT,0.678302,18,3,3,250
flat50-385.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-385.cnf,baseline,SAT,0.655921,19,2,2,282
flat50-385.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-385.cnf,vsids,SAT,2.075735,76,28,28,1454
flat50-386.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-386.cnf,baseline,SAT,0.507895,16,2,2,273
flat50-386.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-386.cnf,vsids,SAT,0.526839,12,1,1,156
flat50-387.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-387.cnf,baseline,SAT,0.660492,22,2,2,228
flat50-387.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-387.cnf,vsids,SAT,0.87501,26,8,8,539
flat50-388.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-388.cnf,baseline,SAT,1.74283,40,18,18,1243
flat50-388.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-388.cnf,vsids,SAT,0.471921,16,0,0,134
flat50-389.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-389.cnf,baseline,SAT,1.25345,32,9,9,769
flat50-389.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-389.cnf,vsids,SAT,2.553398,67,31,31,1641
flat50-39.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-39.cnf,baseline,SAT,3.13623,66,38,38,2390
flat50-39.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-39.cnf,vsids,SAT,1.806646,45,22,22,1415
flat50-390.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-390.cnf,baseline,SAT,1.048369,25,10,10,759
flat50-390.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-390.cnf,vsids,SAT,0.690928,19,5,5,324
flat50-391.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-391.cnf,baseline,SAT,1.63022,51,20,20,1257
flat50-391.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-391.cnf,vsids,SAT,0.972858,26,8,8,574
flat50-392.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-392.cnf,baseline,SAT,1.024552,29,9,9,509
flat50-392.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-392.cnf,vsids,SAT,1.420944,51,23,23,1150
flat50-393.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-393.cnf,baseline,SAT,1.512801,39,17,17,885
flat50-393.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-393.cnf,vsids,SAT,0.995709,28,6,6,437
flat50-394.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-394.cnf,baseline,SAT,0.764314,35,8,8,465
flat50-394.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-394.cnf,vsids,SAT,3.253991,75,41,41,2428
flat50-395.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-395.cnf,baseline,SAT,0.712452,23,3,3,248
flat50-395.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-395.cnf,vsids,SAT,1.461643,45,12,12,662
flat50-396.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-396.cnf,baseline,SAT,0.688939,23,3,3,355
flat50-396.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-396.cnf,vsids,SAT,1.138189,33,9,9,516
flat50-397.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-397.cnf,baseline,SAT,0.834121,30,4,4,271
flat50-397.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-397.cnf,vsids,SAT,0.572513,20,2,2,240
flat50-398.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-398.cnf,baseline,SAT,2.329212,71,36,36,1977
flat50-398.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-398.cnf,vsids,SAT,1.374921,48,17,17,936
flat50-399.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-399.cnf,baseline,SAT,0.653413,18,2,2,263
flat50-399.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-399.cnf,vsids,SAT,1.909218,35,20,20,1291
flat50-4.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-4.cnf,baseline,SAT,0.948679,22,10,10,768
flat50-4.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-4.cnf,vsids,SAT,0.746988,18,3,3,330
flat50-40.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-40.cnf,baseline,SAT,1.961626,58,27,27,1449
flat50-40.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-40.cnf,vsids,SAT,2.136005,63,32,32,1795
flat50-400.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-400.cnf,baseline,SAT,3.264332,106,61,61,3258
flat50-400.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-400.cnf,vsids,SAT,1.772963,61,24,24,1479
flat50-401.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-401.cnf,baseline,SAT,0.459703,15,0,0,135
flat50-401.cnf,C:\Users\Alkizar\Downloads\flat50-115\flat50-401.cnf,vsids,SAT,0.717411,20,4,4,322
